time,pr,tas,bucket_mrro,google_mrro,google_dis,bucket_snw
2006-01-06,12.361221,-7.034218,0.8295462268416839,0.916998363172734,2.6533517452914763,60.3273668
2006-01-07,10.29967,-5.051058,0.8245689494806339,1.4841088740822883,4.29429651065477,70.6270368
2006-01-08,0.0,-5.017,0.8196215357837501,1.044180140646933,3.021354573631172,70.6270368
2006-01-09,0.0,-5.415254,0.8147038065690476,0.794426576582552,2.298688010944884,70.6270368
2006-01-10,0.0,-5.611542,0.8098155837296334,0.7415104962816343,2.1455743526667663,70.6270368
2006-01-11,3.961142,-3.079003,0.8049566902272556,0.7748975184909312,2.242180319707556,74.5881788
2006-01-12,0.0,-2.328,0.799282821154345,0.745747766785918,2.157834973338883,74.5881788
2006-01-13,6.9283,-5.098574,0.7933172568336275,0.8766155479989912,2.5365033217563404,81.51647879999999
2006-01-14,21.911311,-6.034277,0.7885573532926258,4.7589106106818235,13.769995979982127,103.42778979999999
2006-01-15,0.0,-12.885798,0.78382600917287,2.172767736019914,6.2869436806131755,103.42778979999999
2006-01-16,0.0,-13.43386,0.7791230531178328,1.506431626352196,4.3588878077320485,103.42778979999999
2006-01-17,0.930419,-6.589995,0.7744483147991257,1.2546397729092271,3.630323416982718,104.35820879999999
2006-01-18,0.0,-3.191947,0.769801624910331,1.0929007648551805,3.1623286020115167,104.35820879999999
2006-01-19,32.081396,-2.258409,0.7644025104203235,9.966989957111425,28.83967001479,136.43960479999998
2006-01-20,0.0,0.43857,0.7586361674456192,4.256627143851404,12.316629467162628,135.03618079999998
2006-01-21,0.0,-3.866435,0.7540843504409456,2.476851506156841,7.166815700685303,135.03618079999998
2006-01-22,2.396079,-3.168927,0.7495598443382998,2.272718617074645,6.576153405887282,137.43225979999997
2006-01-23,11.421004,-4.38976,0.74506248527227,3.1631676091319605,9.152684054201275,148.85326379999998
2006-01-24,0.0,0.585467,0.7433142707606365,2.360847730749853,6.831156628327121,146.97976939999998
2006-01-25,0.945043,0.545842,0.7518970075360727,1.641543051983536,4.749835219859769,145.23307499999999
2006-01-26,5.988623,1.664144,0.8121680382908562,1.9917516506604829,5.763170285475934,139.9078142
2006-01-27,0.0,5.046681,0.900446501261111,1.7164540119549443,4.966591469777038,123.75843499999999
2006-01-28,0.0,2.890736,0.9448716634535443,1.3774945363221702,3.985805950006279,114.50807979999999
2006-01-29,0.0,1.735055,0.968035793472823,1.255570076372745,3.633015267282248,108.95590379999999
2006-01-30,32.191919,6.264239,1.2718087735119858,12.542761398604512,36.29271238022139,88.910339
2006-01-31,0.0,3.521464,1.325327171670914,5.61742460421172,16.254122118668175,77.64165419999999
2006-02-01,0.0,0.390311,1.3199534938408886,2.9353136999990426,8.493384548608342,76.392659
2006-02-02,0.0,2.20593,1.3512610888778434,2.8750290679568735,8.31894984941225,69.333683
2006-02-03,17.840488,-0.834282,1.3431535223445763,5.531341747307579,16.00503977808906,87.174171
2006-02-04,0.0,0.010823,1.3350946012105087,3.363651163679222,9.732786931942194,87.1395374
2006-02-05,0.0,-1.946528,1.327084033603246,2.282823344180045,6.605391620891333,87.1395374
2006-02-06,1.719131,-8.418433,1.3191215294016263,2.158515587559151,6.245704825113285,88.8586684
2006-02-07,0.0,-10.645802,1.3112068002252164,1.7530928630093443,5.072606663800187,88.8586684
2006-02-08,25.16626,-8.818955,1.3033395594238653,6.603973174189122,19.108718675315743,114.0249284
2006-02-09,0.0,-6.048589,1.295519522067322,3.5293426703516673,10.212218374860148,114.0249284
2006-02-10,0.0,-1.053433,1.287746404934918,2.5121945520175615,7.269081458384148,114.0249284
2006-02-11,0.0,-1.08382,1.2784022521053084,2.3492852204017467,6.797700290514313,114.0249284
2006-02-12,0.0,2.060837,1.2958921629926767,1.8794227822385068,5.4381446245327165,107.43025
2006-02-13,0.0,0.968691,1.3023479472147206,1.7485564025185685,5.059480331361599,104.3304388
2006-02-14,0.0,0.430526,1.2990850467314323,1.5123885865285835,4.376124382316504,102.95275559999999
2006-02-15,0.0,-3.131898,1.2912905364510436,1.4037585464675928,4.061801349732619,102.95275559999999
2006-02-16,0.0,3.796808,1.3518633748323374,1.3079238891470713,3.784501994059813,90.80296999999999
2006-02-17,0.0,4.418281,1.4230049897833434,1.2325995846935545,3.566549724229035,76.66447079999999
2006-02-18,22.914327,-0.243132,1.4144669598446433,5.623343896860291,16.27124970156334,99.57879779999999
2006-02-19,0.0,-1.236672,1.4059801580855755,3.107718857949493,8.99224206582608,99.57879779999999
2006-02-20,0.458878,-6.072497,1.397544277137062,2.1303333652791423,6.164159043053074,100.03767579999999
2006-02-21,0.0,0.412394,1.3891590114742396,1.971602748632524,5.70486906433022,98.718015
2006-02-22,0.0,2.810772,1.4276700246053944,1.6137051362498411,4.669285695167365,89.7235446
2006-02-23,7.250039,-1.987136,1.4191040044577619,2.017433532393724,5.837481285861471,96.9735836
2006-02-24,0.0,-6.223295,1.4105893804310154,1.8678572769187696,5.404679620714033,96.9735836
2006-02-25,0.0,-1.56978,1.4021258441484292,1.4476290157045524,4.188741364885858,96.9735836
2006-02-26,0.0,4.255341,1.465970238283539,1.362595569981857,3.9426955149938,83.3564924
2006-02-27,0.0,2.052459,1.4903268816538375,1.2433684275595258,3.5977095704847395,76.7886236
2006-02-28,0.0,1.523227,1.5058340947639146,1.1738802668947557,3.3966442907834367,71.9142972
2006-03-01,0.0,-0.265425,1.4967990901953312,1.1103298486717428,3.2127599787955523,71.9142972
2006-03-02,0.0,2.037879,1.5192181724541591,1.0450516773914664,3.023876381341049,65.39308439999999
2006-03-03,15.119926,4.451982,1.6814203618194343,2.498885819620469,7.230572394735153,51.14674199999999
2006-03-04,0.0,2.271314,1.7083447524485176,1.936163095738177,5.602323772390558,43.87853719999999
2006-03-05,41.306755,-0.994555,1.6980946839338265,17.413501885027927,50.38629017658543,85.18529219999999
2006-03-06,35.593484,-1.725596,1.6879061158302233,25.26826745763401,73.11419981954285,120.77877619999998
2006-03-07,0.152541,3.980334,1.744848297935242,7.560572335036113,21.87665606202579,108.04170739999998
2006-03-08,0.0,-0.150381,1.7343792081476308,5.6965388532785255,16.483040663421658,108.04170739999998
2006-03-09,0.0,-3.396449,1.723972932898745,4.380919695231711,12.67627226629546,108.04170739999998
2006-03-10,0.0,-8.3543,1.7136290953013527,3.5780498171875763,10.353153406214052,108.04170739999998
2006-03-11,0.0,-4.578193,1.7033473207295444,3.0099325734423132,8.709295640747435,108.04170739999998
2006-03-12,7.173528,-7.75571,1.693127236805167,2.9761087461398006,8.61142577008044,115.21523539999998
2006-03-13,1.610618,1.812122,1.7160281037843361,2.9422497471191633,8.513454129395727,109.41644499999998
2006-03-14,0.0,-2.079481,1.7057319351616302,2.2388050174173557,6.478023777249294,109.41644499999998
2006-03-15,0.974534,-1.850848,1.6954975435506605,2.051796723369268,5.936911815304595,110.39097899999999
2006-03-16,0.0,4.205162,1.7564406286893566,1.8010273263630694,5.211305921189436,96.9344606
2006-03-17,0.0,6.273291,1.8593744001172205,1.6691752362044454,4.829789456610086,76.8599294
2006-03-18,0.0,1.403341,1.8665676669165172,1.5000516456315085,4.340427215368948,72.3692382
2006-03-19,11.346186,1.869022,7.656452885836343,2.2792630140584436,6.595089739752441,66.3883678
2006-03-20,0.0,3.592905,10.613736999999999,2.15822361622223,6.244860000643027,54.8910718
2006-03-21,11.060818,4.865165,25.51731599999998,2.7461578961005273,7.946058727142731,39.3225438
2006-03-22,0.173283,6.83639,20.765327999999997,2.673254296666059,7.735110812112438,17.4460958
2006-03-23,0.0,7.756843,15.895777800000003,1.7651043695210866,5.107362180327218,0.0
2006-03-24,0.0,7.772732,1.90848,1.6522424537444549,4.780794136992057,0.0
2006-03-25,0.0,4.67126,1.8887862180000001,1.4089938048743944,4.076949666881928,0.0
2006-03-26,0.0,8.973071,1.8697169266920002,1.361693958730532,3.940086686141586,0.0
2006-03-27,0.0,8.25145,1.8472553511318484,1.2165446936935442,3.520094599807709,0.0
2006-03-28,0.0,7.437604,1.8254472210250574,1.1368697897771796,3.2895537898645246,0.0
2006-03-29,0.0,12.0711,1.804370539698907,1.0762830495710318,3.1142449351013655,0.0
2006-03-30,15.252269,12.247882,1.8590828384607136,2.6021085151963774,7.529249175915444,0.0
2006-03-31,5.896727,12.674572,1.8691087494299492,2.806566934656587,8.120853398890587,0.0
2006-04-01,13.156038,11.143564,2.2861981555616193,4.137177231215503,11.97099893291523,0.0
2006-04-02,2.782251,8.320556,1.9117333559999998,3.248954194227096,9.400909126814517,0.0
2006-04-03,0.0,5.813486,1.9002629558639996,2.369043585808477,6.854871486714343,0.0
2006-04-04,0.0,11.187144,1.8806081381288158,2.1244427936405685,6.1471145649322,0.0
2006-04-05,0.0,13.333763,1.855625343300043,1.8354250747035827,5.310836443008052,0.0
2006-04-06,46.332673,16.335212,31.068068206707082,28.978825356231255,83.85076781316914,0.0
2006-04-07,2.910923,13.708663,1.907695944,16.09946929400394,46.58411254052065,0.0
2006-04-08,0.0,11.266006,1.8921625623359999,5.931970040637111,17.16426516388053,0.0
2006-04-09,15.087108,7.648726,6.132087493664001,11.370042320297102,32.89942801011893,0.0
2006-04-10,0.0,8.910694,1.90848,5.612561998989776,16.24005208041023,0.0
2006-04-11,54.524575,5.890103,48.75993799999996,29.181967370468556,84.43856299325391,0.0
2006-04-12,7.649316,5.55131,6.05636299999996,16.972253789795104,49.109530641768245,0.0
2006-04-13,3.210996,5.489306,1.918439454,9.569693300941536,27.69008478281695,0.0
2006-04-14,0.0,10.667557,1.9069288172760002,7.922678842486732,22.92441794701022,0.0
2006-04-15,0.0,7.239705,1.884235048372344,6.397884415043791,18.51239703427023,0.0
2006-04-16,0.0,11.803862,1.86197558808211,5.987042500512132,17.32361834638927,0.0
